BILLS-111hr2104ih.xml,~voice=1~Public inspector=1~transportation agenci=1~Federal=1~United States Code=2~local government=1~Public employee=1~project=6~private contractor=1~section=1~danger=1~employee=1~public inspection function=2~disastr result=1~Transportation Project=1~firm=1~future project=1~problem=1~corner=1~Efficiency=1~transportation project=1~multiple conflict=1~Example=1~Boston  =1~tax-pay motorist=1~transportation revenue=1~representative=1~resid engineer function=1~private construction company=2~test=2~work=2~concrete slab=1~construction site=1~increase cost=1~outsourc=1~Public=1~pressure=1~eye=1~private inspector=2~State=2~public interest=1~Federal fund=1~Accountability=1~Connecticut=1~Public Inspection Act=1~success profitability=1~hundr=1~Congress=1~Commuter=1~contract administration=1~business partner=1~woman=1~Secretary=1~assistance=1~title=2~larger profit=1~inspector  =1~tunnel ceil=1~public=3~public safety=3~interest=2~responsibility=1~ear=1~construction=3~definition=1~term=3~Safety=1~surface transportation=1~inspection function=1~delay project=1~United State=1~charge=1~resid engineer=1~Hollywood Boulevard=1~taxpayer=1~engineer=1~lead=1~local surface transportation project=1~transportation=1~Los Angeles Redline=1~quality control inspection=1~Act=2~subway=1~material=2~private inspector  =1~public inspection=1~construction inspection functionsmean=1~surface transportation project=1~step=1~time=2~State local surface transportation project=2~private company=1~capital project=1~seismic standard=1,
BILLS-111hr1093ih.xml,~extent=1~date=1~amendment=1~past-due benefit=1~iii=1~section=2~manner=1~matter=1~nearest multiple=1~final determination=1~claim=1~Social Security Act=1~dollar amount=1~clause=3~ii=2~II=2~USC=1~enactment=1~Social Security=3~multiple=1~Commissioner=3~entitlement=1~procedure=1~Section=1~dateand=1~respect=2~Act=1~subclause=1~service=1~adjustment=2,
BILLS-111hr1093ih.xml,~extent=1~date=1~amendment=1~past-due benefit=1~iii=1~section=2~manner=1~matter=1~nearest multiple=1~final determination=1~claim=1~Social Security Act=1~dollar amount=1~clause=3~ii=2~II=2~USC=1~enactment=1~Social Security=3~multiple=1~Commissioner=3~entitlement=1~procedure=1~Section=1~dateand=1~respect=2~Act=1~subclause=1~service=1~adjustment=2,
BILLS-114hr2415ih.xml,~date=1~average time=1~data=1~subject=1~exist database=1~section=14~program=10~type=2~drug=6~number=2~approval decision=1~safety=1~review=2~data summarymean=1~addition=2~approval licensure=4~issue=1~enactment=1~qualifi data summari=1~full data set=3~sense=1~respect=1~month=1~effect=1~streamlin data=9~Cosmet Act=3~indication=4~safety effectiveness=1~Public Health Service Act=2~Congress=1~paragraph=2~Food Drug Administration=2~treatment=1~subsection=4~Secretary=7~Drug Administration=1~indicationmean=1~approv application=2~summari=2~term=2~Food=2~Drug=4~summary=1~completion=1~process=1~USC=1~implementation=2~Chapter=1~Commissioner=1~holder=2~clinic data=1~Federal Food=3~Act=4~application=4~regulation=1~guidance=2~public website=1~cancer=1~supplement application=4,
BILLS-114hr4690ih.xml,~United States Code=2~information technology=1~year=4~criteria=1~previou year=1~arsenal depot ammunition plant=1~competition=1~analysi=1~Secretary Defense=1~Department=4~identification=1~congression defense committee=5~fundament element=1~Army arsenal  =1~congression defense committeesha=1~plan=1~vital nation security interest=1~hardware=1~item=3~work capital fund=1~affordability technic competence=1~method=1~congression=1~contract=6~labor=1~system=1~clear step-by-step prescript guidance=1~munition=1~critic capabiliti=3~paragraph=3~subcomponent=1~capabiliti=1~Defense weapon=1~March=2~DMSMS management plan=1~workload factor=1~Diminishing Manufacturing Source=1~defense=1~term=4~ability=1~critic nation security issue=1~sole source contract=1~workload=1~make-or-buy analyse=1~procedure=2~Army arsenal=4~rationale=1~Defense=12~effici workload=1~site=1~component=1~Act=8~competit procedure=2~exception waiver=1~report=9~information=1~public private sector=1~three-year pilot program=1~date=7~potenti altern manufactur source=1~section=2~source=1~arsenal workload=1~manufactur item=2~day=3~information system=1~--=1~labor rate=2~Army=2~enactment=7~resource=1~equipment=1~weapon system=1~list=2~lack=1~standard consist method=1~private sector=1~procurement=2~effect=1~arsenal=2~critic capability area=1~organ industri basemean=1~critic skill capabiliti=1~legacy=1~Secretary=9~production=2~manufactur arsenal=2~step milestone timeframe resource=1~purpose=1~United State military faciliti=1~fiscal year=1~title=2~organ industri base=2~legacy item=1~weapon=1~end-item=1~award=1~guidance practice=1~United State Army Organic Industrial Base Strategic Plan=1~process=2~Army Arsenal Revitalization Act=1~implementation=1~term legacy itemsmean=1~Material Shortages=1~suffici workload=1~DMSMS=1~material=1~mean=1~customer=1,
BILLS-114hr2415ih.xml,~date=1~average time=1~data=1~subject=1~exist database=1~section=14~program=10~type=2~drug=6~number=2~approval decision=1~safety=1~review=2~data summarymean=1~addition=2~approval licensure=4~issue=1~enactment=1~qualifi data summari=1~full data set=3~sense=1~respect=1~month=1~effect=1~streamlin data=9~Cosmet Act=3~indication=4~safety effectiveness=1~Public Health Service Act=2~Congress=1~paragraph=2~Food Drug Administration=2~treatment=1~subsection=4~Secretary=7~Drug Administration=1~indicationmean=1~approv application=2~summari=2~term=2~Food=2~Drug=4~summary=1~completion=1~process=1~USC=1~implementation=2~Chapter=1~Commissioner=1~holder=2~clinic data=1~Federal Food=3~Act=4~application=4~regulation=1~guidance=2~public website=1~cancer=1~supplement application=4,
BILLS-109hr3235ih.xml,~II=1~Harmonized Tariff=1~date=1~chapter=1~amendment=1~subsection=1~enactment=1~consumption=1~warehouse=1~good=1~numer sequence=1~Act=1~Subchapter=1~day=1~United State=1,
BILLS-112hr2082ih.xml,~amendment=4~individu=7~United States Code=2~supplement nutrition assistance program=1~youth=1~strike mean=1~December=4~Department=4~record=1~inact duty duty=1~case=3~ii=5~II=2~period=3~Subparagraph=4~work=3~documentation=4~whichever=2~pre-screen requirement=1~Code=4~benefit=1~certification=1~unemployment=1~paragraph=6~treatment=1~subsection=5~Work Opportunity Credit Improvements Act=1~National Guard=7~service-connect disability=2~document=1~iii=1~High-risk youth=1~designate community resident=1~Nutrition Act=1~Armed Forces=5~member=5~youthand=1~term pre-screen noticeshall=1~term=1~Food=1~clause=2~active duty=5~strike=6~State statu=1~Section=1~Defense=4~Act=10~subclause=1~instruction=2~information=1~individu preseparation counsel=1~return=1~date=7~local designate agency=1~section=18~subparagraph=16~veteranmean=1~Internal Revenue Code=9~release discharge=1~vocate rehabilitation referral=1~employer=5~credit=4~high-risk youth=3~train=4~combination=1~obtain=1~hire date=5~employer documentation=1~individual=11~enactment=6~amend=1~tax=1~respect=2~veteran=4~month=1~full-time National Guard duty=1~party=1~request=1~Secretary=1~purpose=6~part=1~insert=1~term veteran=1~title=4~assistance=1~aggregate period=1~end=2~youthin=2~United State=4~designate local agency=2~recently=1~requirement=1~benefitsmean=1~employment=1~Paragraph=2~regulation=1~mean=3~service=1~duty=5~compensation=1~Clause=1~family=1,
BILLS-115hr2121ih.xml,~Mutual Fund Access=1~surcharge=1~institution hold company=1~section=4~Endowment=1~term depository=1~Feder bank=2~custodi bank=7~agenci=1~rulemak=1~well-capit requirement=1~percentage=2~safety soundness=1~custodi business=1~Pension=1~level=1~supplementary leverage ratio=2~custody=1~Code=2~total revenue=1~applic supplementary leverage ratio=1~deposit=1~central bank=2~consideration=1~paragraph=1~subsection=2~total leverage exposure=1~cash deposit=1~purpose=2~Feder bank agency=2~relev section=1~applic buffer=1~title=2~Federal Deposit Insurance Act=3~total=1~custodi safekeep account=2~term=8~depository=1~Feder bank agenci=1~Federal Regulation=2~ability=1~factor=1~amount=4~USC=3~leverage ratiomean=1~Act=1~regulation=2~fiduciary=2~depository institution=3~Banking Act=1~fund=3~potenti impact=1~mean=3~asset=1~companyha=1~account=1~customer=1,
BILLS-113hr686ih.xml,~date=2~Federal=1~till=1~strike subparagraph=1~county=1~county State=3~section=4~crop insurance premium=1~premium subsidy=2~subparagraph=6~transit yield=2~payment=2~cropland=1~recent year=1~day=1~January=3~ii=1~period=4~cropland acreage=3~enactment=1~House=2~Food Security Act=2~benefit=4~crop insurance premium subsidy=2~native sod acreage=6~Senate=2~preced year=2~Secretary Agriculture=1~State=1~subtitle=2~producer=8~ground=2~Agriculture Nutrition=2~crop insurance premium subsidi=1~Reform Act=1~paragraph=7~subsection=3~Federal Agriculture Improvement Reform Act=1~Secretary=1~portion=2~Committee=4~percent=2~Federal Crop Insurance Act=3~calendar year=1~yield=2~end=2~Agriculture=3~seq=2~Protect=1~USC=7~accordance=2~strike=1~crop year=2~change=1~Agriculture Improvement=1~Section=2~Act=2~Prairies Act=1~Forestry=2~report=3~Representative=2~information=2~submission=1,
BILLS-109hr3876ih.xml,~requirement limitation=1~Act=1~private land rule=1~amateur radio service=1~purpose=1~Amateur Radio Emergency Communications Consistency Act=1~station antenna structure=1~Federal Communications Commission  =1~CFR=1~structure=1,
BILLS-110hr518ih.xml,~extent=1~reuse=1~continu noncompliance=1~consistency=1~Liability Act=1~International Solid Waste Importation Management Act=1~evaluation=1~time period=1~applic requirement=1~Administrator=11~Compensation=1~compliance order=1~State action=1~property=1~law issue regulation order=1~connection=1~pollution control=1~Ottawa=1~United State Canada=1~order=8~item=2~proceed=1~United State district court=1~receipt disposal=1~discovery procedure=1~impact=2~Sewage sludge residual=1~noncompliance=1~Subtitle=1~intern trade obligation=1~term Agreementmean=1~foreign municip solid waste=1~Solid waste=1~Designated Authority=1~civil penalty=2~municip solid waste=3~specif generator=1~TIAS=1~paragraph=1~subsection=1~single multifamily residence=1~hotel motel=1~jurisdiction=1~document=1~landfill capacity=1~Solid Waste Disposal Act=1~Transboundary Movement=1~interstate=1~disposal=4~long=1~Solid=1~USC prec=1~manufacturer=2~capacity=1~foreign=1~result=1~October=1~municip solid wastemean=1~sewage treatment plant=1~term=3~correct action=2~seq=1~table=1~clause=3~final regulation=2~civil action=1~product=1~USC=2~soil debri=1~past current violation=1~public hear=2~air emission=1~municip=1~disposal site=1~Recycl material=1~relev paper=1~Agreement=9~State local recycl program=1~Scrap=1~Act=3~State law=1~solid waste=5~seriousness=1~subclause=2~industri source=1~notice consent=1~household=2~information=1~facility=1~operation=1~date=5~reason specificity=1~agent=1~Law=1~intrast=1~road deterioration=1~fuel=1~local government=1~interst foreign commerce=2~substanti weight=1~section=15~treatment storage disposal=1~source=2~public support=1~zone regulation=1~subparagraph=1~homeland security=1~comprehens waste management plan=1~view=2~function=1~notice consent provision=1~credit=1~day=3~industri facility=1~waste=8~Administrator  =1~attendance testimony=1~law=2~hazard material=2~enactment=2~dispenser distributor=1~amend=1~Comprehensive Environmental Response=1~disposal area=1~importation exportation=1~respect=2~article=1~medic waste=1~Combustion ash=1~month=1~State=4~provision=2~person=4~effect=1~violation=6~district=1~subtitle C=1~final=1~final disposal=1~subpoena=1~limitation=1~request=2~incineration=1~production=1~purpose=2~penalty=2~book=1~part=1~hazard waste=1~authoriti=2~rule=1~generator=3~content=1~term foreign municip solid wastemean=1~unit thereof=1~oversea air transportation=1~resource recovery faciliti=1~undue burden=1~company=1~importation=3~relief=1~public health=1~United State=2~November=1~municip incinerator=1~violator=1~nature=1~adherence=1~Hazardous Waste=1~waste material=1~Material=1~transport=1~manufactur process=1~witness=1~environment=1~regulation=4~material=2~compliance=1~service=1~vehicular traffic=2~normal municip solid waste collection service=1~response action=2~location=1~good faith effort=1~household hazard waste=1~basi=1~time=1~incident=1~account=1~export municip solid waste=1,
BILLS-111hr3014ih.xml,~software=1~year=1~health care provider=1~total guarantee portion=1~program=1~Administrator=6~origination fee=1~annual servic fee=1~case=1~profession=1~practitioner=1~singl group=1~application fee=1~Administrator Small Business Administration=1~loan princip=1~quality=1~elig professional=1~includ=1~Loan=1~elig profession=2~care=2~quality measurement=1~paragraph=1~subsection=1~loan applicant=1~outstand balance=1~guarantee=2~health information technology=1~meaning EHR requirement=3~Health Human=2~installation=1~term=2~physician=1~place=1~acquisition=1~term health information technologymean computer hardware=1~speech-language=1~USC=2~deferr period=2~borrower=1~qualifi audiologist=1~service fee=1~single=1~Federal Credit Reform Act=2~Act=5~maximum=1~information=2~ll=1~physic occup therapist=1~size standard=1~fee=1~electron storage=1~section=21~electron medic record=1~enhancement=3~office=1~consumer patient empowerment=1~relate technology=1~program cost=1~transmission=1~affili qualifi eligible professional=1~individu population performance=1~communication=1~Social Security Act=2~respect=2~health care set=1~process fee=1~provision=1~exchange=1~store measure report=1~support=1~loan guarantee=1~loan=7~purpose=2~Secretary=2~Small Business Health Information Technology Financing Act=1~Small Business Act=2~process outcome=1~percent=3~point=1~evidence-bas decision=1~guarantee fee=1~lender=2~recipi=1~interest=1~patient=2~health care=1~amount=2~cost=3~term condition=1~elig professional  =1~continuity=1~brokerage fee=1~technology=1~clinic decision=1~improvement=2~Subject=1~small business concern=1~relev person health data=1~bonu point=1~time=1,
BILLS-109hr2923ih.xml,~parent=7~education=1~nation=1~year=3~suffici duration=1~adult famili=1~grantee=2~program=2~welfare=1~public private nonprofit agency=1~native language=1~evaluation=1~children=8~annual evaluation=1~literacy providermean=1~secondary school=2~public elementary school=1~Head Start Act=1~recently-immigr famili=1~period=1~dependency=1~contract=1~birth=1~limit education=1~in-kind contribution=1~Elementary=3~family literacy provider=4~school life experience=1~population=1~William F Goodling=1~development operation=1~literacy skill=1~Family literacy service=1~full partner=1~Interact literacy activiti=1~grant program=1~geograph area=1~majority enrollment=1~current grantee=1~limit English proficiency=2~limit English profici individual=2~local educ agency=3~goal objective=1~improv outcome=1~immigrant=1~term=7~acquisition=1~seq=2~independ=1~USC=4~learn=1~hardest-to-reach population=1~parent participation=1~non-Feder source=1~cooper agreement=1~Census Bureau=1~applicant=2~suffici intensity=1~Act=16~success family literacy service program=1~collaboration=1~Family=1~information=1~entity=2~country=1~outcome measure=2~Federal State=1~limit English=1~Famili=1~official=1~language=1~section=8~manner=1~provider  =1~experience=1~research=1~Learning=1~life skill=1~agenci=2~technic assistance=1~school=1~Education=1~secondary schoolhave=1~Family literacy provider=1~subpart=1~train=1~United State household=1~educ endeavor=1~read=1~individual=1~Secondary Education Act=3~grant contract=1~early childhood program=1~respect=1~assurance=2~addit year=1~elementary school=2~Census=1~improv educ level=1~activiti=1~success=1~Congress=1~family literacy service=7~English language=1~purpose=4~Secretary=7~Parent=1~service provider=1~part=1~description=2~fiscal year=4~famili=2~title=1~percent=2~total=1~award=1~hour=1~provider=1~adult education provider=1~today=1~Start Family Literacy Program=1~improv ability=1~United State=2~program effectiveness=1~effectiveness=1~technic assistance train=1~amount=3~econom self-sufficiency=1~social=1~nonprofit entity=1~effect provision=1~improv development skill=1~primary teacher=1~home=1~match fund=2~demonstrate ability=1~low literacy skill=1~English=2~employment opportuniti hour=1~award grant=1~application=2~form=1~children  =2~fund=9~service=4~mean=2~greatest econom=1~time=1~grant=7~family=5~age-appropri education=1~age=2~literacy train=1,
BILLS-113hr2246ih.xml,~Disabiliti=1~paragraph=1~addit fund=1~Secretary=4~IDEA MOE Adjustment Act=1~section=11~fiscal year=4~subparagraph=1~result=1~Education Act=1~State  =5~end=1~term=1~case=1~clause=6~II=1~ii=2~subsequ year=3~allocation=5~amount=5~USC=1~accordance=2~local educ agenci=1~III=1~preced fiscal year=1~Section=1~fiscal yearand=1~Act=1~fund=3~Individual=1~State=3~subclause=1~regard=1~reduction=1,
BILLS-109hr5021ih.xml,~reason=1~partial data=1~Nevada Test Site Veteran=1~fairness equity=1~clean-up work=1~program=1~inequiti=1~intern extern exposure=1~President=1~number=1~Department=4~integrity=1~December=1~contribution=1~Cold War-era=1~past year=1~record=3~President Harry S Truman=1~congression committee=1~Compensation Program Act=1~atmospher test=1~radiation dose=1~worker=5~final decision=1~January=1~case=2~well-be=1~period=1~NIOSH=5~underground nuclear test=3~Cold War=3~dose=2~Employee=1~exposure=6~nuclear test=1~Midas Myth=1~flaw calculation=1~predecessor agenci=1~nuclear weapon production=1~contractor=2~Cold War atom energy veteran=1~suffici accuracy=1~subsection=1~Diagonal Line=1~Nevada Test Site=10~protection=1~Research=1~faciliti=1~Federal Government=1~result=1~episod event=1~neutron dose data=1~incorrect model=1~Baneberry=1~atmospher=1~file=1~Energy=4~vendor=1~member=1~seq=1~Misty Rain=1~Nevada=2~Des Moines=1~Energy Employees Occupational Illness Compensation Program Act=2~USC=2~incomplete radionuclide list=1~result harm=1~nation  =1~environment measurement exposure data=1~sample=1~Section=1~site=1~Act=2~men women=1~regard=2~subcontractor=1~knowledge consent=1~faulty assumption=1~date=5~country=1~nuclear defense capabiliti=1~relate atom energy defense activiti=1~deterrent=1~nuclear arsenal=1~perform drillback=1~radiation release=1~nuclear weapon=1~country  =1~signific amount=1~section=2~development site=1~health effect=1~employee=2~subparagraph=4~premier research=1~Mighty Oak=1~adequ compensation=1~Occupational Safety Health=1~Resuspension=1~NIOSH Technical Basis Document=1~find=1~test program=1~claim=2~day=2~beta dose data=1~unreli personnel monitor=1~group=1~dosimetry badge=1~radioact material=1~nation defense begin=1~test=2~individual=1~enactment=2~Bianca=1~Special Exposure Cohort=2~threshold document=1~large nonrespir hot particle=1~Agrini=1~private sector=1~month=1~State=1~tritiate water vapor=1~ground=1~Radiation Worker Health=1~radiation dose reconstruction=1~job=1~bomb assembly worker radon level=1~job activity=2~signific gap=1~Congress=2~beryllium radiation-rel health condition=1~harm=1~nuclear weapon program=1~essenti irreplace part=1~Tennessee=1~error=1~percent=1~dosimetry badge bioassay=1~intern dose data=1~duration=2~security=1~Paducah Kentucky Portsmouth Ohio Oak Ridge=1~External dose=1~Alaska=1~Riola=1~factor=1~class=1~National Institute=1~Advisory Board=1~Energy Employees Occupational Illness=1~United State=3~nuclear weapon faciliti=1~duti=1~bioassay=1~adequ radiation monitor=1~employment=3~re-entry=1~similar site=1~timely manner=1~radiation=4~service=1~Camphor=1~work day=1~compensation=2~EEOICPA=5~Claim=1~radioact isotope=1~atom weapon employee=1~Amchitka Island=2,
BILLS-115hr1093ih.xml,~Congress=2~completion=1~Federal Transit Authority=2~subsection=1~Transportation=2~Federal Railroad Administration=2~Transportation Infrastructure=2~House=2~Committee=4~railroad rail transit agency=1~result=1~Commerce Science=2~Senate=2~State=2~service=2~audit=3~safety=1~safety audit=1~railroad transit agency=2~member=2~report=1~Representative=2~day=2~begin=1,
BILLS-115hr4321ih.xml,~subsection=1~period=1~United States Code=1~evidence=1~purpose=1~section=2~active military=2~title=3~Section=1~blast exposure=1~Blast Exposure Protection Act=1~Act=1~veteran=2~naval=2~provision=1~air service=2~service=1~record=1~end=1~injury=1~injury illness=1~illness=1,
BILLS-108hr5192ih.xml,~Monument=1~Great House=2~west boundary=1~Casa Grande Ruins National Monument=5~finest architectur example=1~American Southwest=2~Adamsville=1~section=2~Interior=1~Recent survey=1~current monument boundary=1~office=1~research=1~Department=1~contribution=1~unintent trespass=1~Lands=1~communiti=1~San Carlos Irrigation Project=2~Arizona=6~Casa Grande Ruins National Monument Boundary Modification Act=1~Century Hohokam culture=1~inspection=1~area=1~development=1~parcel=1~researcher=1~Feder land=5~mile=1~fair market=1~land interest=1~monument  =1~consent=2~Casa Grande Ruin Reservation=1~square mile=1~Indian Affairs=3~August=2~expansion=1~Jurisdiction=2~State=6~Federal agency=2~applic law regulation=1~consideration=1~visitor=1~region=1~Map=6~landowner=1~Congress=1~boundary=2~June=1~subsection=1~widen=2~Secretary=3~purpose=2~ancient town=1~part=1~jurisdiction=2~March=1~monument=7~head=1~Archeological Conservancy=1~east=1~file=1~pave=2~early Spanish explorer=1~interest=2~018=1~land=9~Horvath Site=1~acquisition=1~village=1~ancient Hohokam culture=1~map=1~greater opportuniti=1~Bureau=4~Nation  =1~accordance=2~Land Management=1~private landowner=2~knowledge understand=1~northeast=1~Casa Grande=1~Pima Lateral Canal=2~boundari=1~equal=1~National Park Service=3~major influence=1~Proposed Casa Grande Ruins Boundary Modification=1~Act=1~ownership=1~culture=1~private land owner=1~acre=5~asset=1~story=1,
